filename,image_path,label_path,review_image_path,detected,detection_count,bbox_pixel_x,bbox_pixel_y,bbox_pixel_w,bbox_pixel_h,bbox_yolo_x_center,bbox_yolo_y_center,bbox_yolo_w,bbox_yolo_h,contour_area,circularity,aspect_ratio,confidence_heuristic,roi_source,roi_x,roi_y,roi_w,roi_h,ignored_bottom_ratio,status,review_required,notes
20260505T154836475_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154836475_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154836475_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154836475_0800_hotkey_continuous.png,true,6,1363,421,13,11,0.713281,0.394907,0.006771,0.010185,100.5,0.8954,1.1818,0.8645,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154836475_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154836475_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154836475_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154836475_0800_hotkey_continuous.png,true,6,1381,140,14,12,0.722917,0.135185,0.007292,0.011111,117.0,0.8759,1.1667,0.8589,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154836475_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154836475_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154836475_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154836475_0800_hotkey_continuous.png,true,6,1363,541,13,10,0.713281,0.505556,0.006771,0.009259,92.5,0.8617,1.3,0.797,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,857,175,11,11,0.449219,0.167130,0.005729,0.010185,85.0,0.9163,1.0,0.9498,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,648,226,12,11,0.340625,0.214352,0.006250,0.010185,98.5,0.9176,1.0909,0.9142,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,642,525,12,11,0.337500,0.491204,0.006250,0.010185,89.0,0.9145,1.0909,0.9124,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,951,169,10,11,0.497917,0.161574,0.005208,0.010185,77.5,0.9092,0.9091,0.9092,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,850,431,11,10,0.445573,0.403704,0.005729,0.009259,72.0,0.8758,1.1,0.8855,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154837413_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154837413_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154837413_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154837413_0800_hotkey_continuous.png,true,6,953,523,8,9,0.498437,0.488426,0.004167,0.008333,38.5,0.6602,0.8889,0.7517,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,984,261,11,11,0.515365,0.246759,0.005729,0.010185,79.0,0.9132,1.0,0.9479,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,967,537,10,10,0.506250,0.501852,0.005208,0.009259,66.5,0.885,1.0,0.931,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,884,529,10,9,0.463021,0.493981,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,872,464,10,9,0.456771,0.433796,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,1185,186,12,11,0.620313,0.177315,0.006250,0.010185,92.0,0.8851,1.0909,0.8947,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154838364_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154838364_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154838364_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154838364_0800_hotkey_continuous.png,true,6,1289,165,13,11,0.674740,0.157870,0.006771,0.010185,97.0,0.8918,1.1818,0.8624,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,950,502,10,10,0.497396,0.469444,0.005208,0.009259,66.0,0.9129,1.0,0.9477,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,1140,376,11,10,0.596615,0.352778,0.005729,0.009259,79.5,0.9327,1.1,0.9196,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,1062,302,11,11,0.555990,0.284722,0.005729,0.010185,77.5,0.8649,1.0,0.9189,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,1267,222,13,12,0.663281,0.211111,0.006771,0.011111,100.0,0.8795,1.0833,0.8944,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,1378,197,13,12,0.721094,0.187963,0.006771,0.011111,108.5,0.8714,1.0833,0.8895,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154839308_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154839308_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154839308_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154839308_0800_hotkey_continuous.png,true,6,1027,393,11,10,0.537760,0.368519,0.005729,0.009259,71.0,0.8636,1.1,0.8782,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,973,484,9,9,0.509115,0.452315,0.004687,0.008333,59.0,0.9137,1.0,0.9482,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,1047,553,10,10,0.547917,0.516667,0.005208,0.009259,69.0,0.8843,1.0,0.9306,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,1155,420,11,10,0.604427,0.393519,0.005729,0.009259,71.5,0.9023,1.1,0.9014,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,844,482,10,9,0.442188,0.450463,0.005208,0.008333,61.0,0.8921,1.1111,0.8908,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,859,677,11,10,0.450260,0.631481,0.005729,0.009259,72.0,0.8758,1.1,0.8855,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154840242_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154840242_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154840242_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154840242_0800_hotkey_continuous.png,true,6,1247,403,11,10,0.652344,0.377778,0.005729,0.009259,72.0,0.8758,1.1,0.8855,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,964,713,10,10,0.504687,0.664815,0.005208,0.009259,69.5,0.925,1.0,0.955,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,1151,584,11,10,0.602344,0.545370,0.005729,0.009259,75.0,0.9123,1.1,0.9074,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,1254,688,12,11,0.656250,0.642130,0.006250,0.010185,93.0,0.8947,1.0909,0.9004,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,1260,443,11,10,0.659115,0.414815,0.005729,0.009259,76.5,0.8975,1.1,0.8985,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,943,518,10,9,0.493750,0.483796,0.005208,0.008333,59.0,0.8628,1.1111,0.8732,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154841213_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154841213_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154841213_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154841213_0800_hotkey_continuous.png,true,6,1360,421,12,10,0.711458,0.394444,0.006250,0.009259,84.5,0.8805,1.2,0.8483,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,1037,619,10,10,0.542708,0.577778,0.005208,0.009259,71.0,0.9099,1.0,0.9459,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,881,542,10,10,0.461458,0.506481,0.005208,0.009259,66.5,0.885,1.0,0.931,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,1149,378,10,10,0.601042,0.354630,0.005208,0.009259,66.5,0.885,1.0,0.931,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,1061,391,10,10,0.555208,0.366667,0.005208,0.009259,65.5,0.8717,1.0,0.923,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,746,442,10,9,0.391146,0.413426,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154842169_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154842169_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154842169_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154842169_0800_hotkey_continuous.png,true,6,759,641,11,10,0.398177,0.598148,0.005729,0.009259,73.0,0.8879,1.1,0.8928,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,1037,619,10,10,0.542708,0.577778,0.005208,0.009259,71.0,0.9099,1.0,0.9459,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,881,542,10,10,0.461458,0.506481,0.005208,0.009259,66.5,0.885,1.0,0.931,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,1149,378,10,10,0.601042,0.354630,0.005208,0.009259,66.5,0.885,1.0,0.931,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,1061,391,10,10,0.555208,0.366667,0.005208,0.009259,65.5,0.8717,1.0,0.923,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,746,442,10,9,0.391146,0.413426,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154843122_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154843122_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154843122_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154843122_0800_hotkey_continuous.png,true,6,759,641,11,10,0.398177,0.598148,0.005729,0.009259,73.0,0.8879,1.1,0.8928,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,932,755,10,10,0.488021,0.703704,0.005208,0.009259,73.0,0.9355,1.0,0.9613,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,636,561,11,10,0.334115,0.524074,0.005729,0.009259,75.5,0.8858,1.1,0.8915,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,627,778,13,12,0.329948,0.725926,0.006771,0.011111,102.5,0.8742,1.0833,0.8912,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,772,671,11,10,0.404948,0.625926,0.005729,0.009259,77.0,0.8719,1.1,0.8831,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,962,524,10,9,0.503646,0.489352,0.005208,0.008333,60.0,0.8774,1.1111,0.882,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154844078_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154844078_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154844078_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154844078_0800_hotkey_continuous.png,true,6,1046,515,10,9,0.547396,0.481019,0.005208,0.008333,57.5,0.8755,1.1111,0.8809,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154845058_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154845058_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154845058_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154845058_0800_hotkey_continuous.png,true,6,831,630,10,9,0.435417,0.587500,0.005208,0.008333,64.0,0.9359,1.1111,0.9171,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154845058_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154845058_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154845058_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154845058_0800_hotkey_continuous.png,true,6,934,713,11,10,0.489323,0.664815,0.005729,0.009259,76.0,0.9244,1.1,0.9147,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154845058_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154845058_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154845058_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154845058_0800_hotkey_continuous.png,true,6,841,521,10,9,0.440625,0.486574,0.005208,0.008333,62.0,0.9067,1.1111,0.8996,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
20260505T154845058_0800_hotkey_continuous.png,data\selected\phase2_yellow_ball\20260505T154845058_0800_hotkey_continuous.png,data\prelabels\phase2_yellow_ball\labels\20260505T154845058_0800_hotkey_continuous.txt,data\prelabels\phase2_yellow_ball\review_images\20260505T154845058_0800_hotkey_continuous.png,true,6,815,434,10,9,0.427083,0.406019,0.005208,0.008333,62.0,0.9067,1.1111,0.8996,metadata,0,0,1920,1040,0.0,prelabeled,true,offline_opencv_prelabel_requires_human_review_roi_limited
